Author 1,Author 2,Weights
Antigoni-Maria Founta,Ilias Leontiadis,1.0
Antigoni-Maria Founta,Jeremy Blackburn,1.0
Antigoni-Maria Founta,Michael Sirivianos,1.0
Antigoni-Maria Founta,Nicolas Kourtellis,1.0
Antoine Dedieu,Hossein Vahabi,1.0
Antoine Dedieu,Rahul Mazumder,1.0
Antoine Dedieu,Zhen Zhu,1.0
Nina Tahmasebi,Antoine Doucet,1.0
Ricardo Campos 0001,Antoine Doucet,1.0
Sourav S. Bhowmick,Antoine Doucet,1.0
Enno Meijers,Antoine Isaac,1.0
Nuno Freire,Antoine Isaac,1.0
René Voorburg,Antoine Isaac,1.0
Antoine Isaac,Roland Cornelissen,1.0
Sjors de Valk,Antoine Isaac,1.0
Anton Tsitsulin,Davide Mottin,2.0
Anton Tsitsulin,Emmanuel Müller,2.0
Anton Tsitsulin,Panagiotis Karras,2.0
Fabio Martinelli,Antonella Santone,1.0
Fausto Fasano,Antonella Santone,1.0
Francesco Mercaldo,Antonella Santone,2.0
Giovanni Capobianco,Antonella Santone,1.0
Umberto Di Giacomo,Antonella Santone,1.0
Antonino Nocera,Daniele Quercia,1.0
Giovanni Quattrone,Antonino Nocera,1.0
Antonino Nocera,Licia Capra,1.0
Serena Nicolazzo,Antonino Nocera,1.0
Antonio Candelieri,Enza Messina,1.0
Antonio Candelieri,Francesco Archetti,1.0
Antonio Candelieri,Wenbin Zhang,1.0
Antonio Lopardo,Marco Brambilla 0001,1.0
Antonio M. Rinaldi,Cristiano Russo,1.0
Antony Jerome,Haichun Chen,1.0
Antony Jerome,Tatsuya Ishii,1.0
Eivind Hovig,Antti Pursula,1.0
Hein Meling,Antti Pursula,1.0
Manish Marwah,Anuj Karpatne,1.0
Mohammad Raihanul Islam,Anuj Karpatne,1.0
Anuj Karpatne,Naren Ramakrishnan,1.0
Nikhil Muralidhar,Anuj Karpatne,1.0
Dan Ou,Anxiang Zeng,1.0
Anxiang Zeng,Luo Si,1.0
Qing Da,Anxiang Zeng,1.0
Shichen Liu,Anxiang Zeng,1.0
Wenwu Ou,Anxiang Zeng,1.0
Xiang Li,Anxiang Zeng,1.0
Yabo Ni,Anxiang Zeng,1.0
Anxiang Zeng,Yang Yu 0001,1.0
Anxiang Zeng,Yinghui Xu,1.0
Yujing Hu,Anxiang Zeng,1.0
Anying Li,Derek Lin,1.0
Aparna Joshi,Jeong-Hyon Hwang,1.0
Aparna Joshi,Petko Bogdanov,1.0
Aparna Joshi,Yu Zhang,1.0
Aparna S. Varde,Boxiang Dong,1.0
Manish Puri,Aparna S. Varde,1.0
Balakrishnan Varadarajan,Apostol Natsev,1.0
Joonseok Lee,Apostol Natsev,1.0
Sami Abu-El-Haija,Apostol Natsev,1.0
Eleftherios Tiakas,Apostolos N. Papadopoulos,1.0
Theodoros Tzouramanis,Apostolos N. Papadopoulos,1.0
Apostolos N. Papadopoulos,Yannis Manolopoulos,1.0
Apostolos Pyrgelis,Claudio Soriente,1.0
Apostolos Pyrgelis,Ilias Leontiadis,1.0
Apostolos Pyrgelis,Joan Serrà,1.0
Apostolos Pyrgelis,Nicolas Kourtellis,1.0
April Z. Gu,Carmen Velez Vega,1.0
Chieh Wu,April Z. Gu,1.0
April Z. Gu,David R. Kaeli,1.0
Guangyu Li,April Z. Gu,1.0
April Z. Gu,Ingrid Y. Padilla,1.0
April Z. Gu,Jennifer G. Dy,1.0
April Z. Gu,John Meeker,1.0
April Z. Gu,José Cordero,1.0
Sheikh Mokhlesur Rahman,April Z. Gu,1.0
Shi Dong,April Z. Gu,1.0
Xiangyu Li,April Z. Gu,1.0
April Z. Gu,Zaira Rosario,1.0
Zlatan Feric,April Z. Gu,1.0
Seyed-Vahid Sanei-Mehri,Apurba Das,1.0
Apurba Das,Srikanta Tirthapura,1.0
Borja Calvo,Arantza Illarramendi,1.0
Borja Diez,Arantza Illarramendi,2.0
Jon Vadillo,Arantza Illarramendi,1.0
Arantza Illarramendi,José Miguel Blanco,1.0
Kevin Villalobos,Arantza Illarramendi,2.0
Christopher Harris,Aranyak Mehta,1.0
Florin Constantin,Aranyak Mehta,1.0
Samuel Ieong,Aranyak Mehta,1.0
Aranyak Mehta,Xi Tan,1.0
Aras Can Onal,Erdogan Dogdu,1.0
Aras Can Onal,Omer Berat Sezer,1.0
Arash Dargahi Nobari,Arian Askari,1.0
Arash Dargahi Nobari,Faegheh Hasibi,1.0
Arash Dargahi Nobari,Mahmood Neshati,1.0
Arash Molavi Kakhki,David R. Choffnes,1.0
Fabián E. Bustamante,Arash Molavi Kakhki,1.0
James Newman,Arash Molavi Kakhki,1.0
John P. Rula,Arash Molavi Kakhki,1.0
Nisha Verma,Aravind Ravi,1.0
Sangaralingam Kajanan,Aravind Ravi,2.0
Aravind Ravi,Varun Chugh,1.0
Ashish Sharma,Aravind Sankar,1.0
Aravind Sankar,Hari Sundaram,1.0
Aravindh Raman,Gareth Tyson,1.0
Aravindh Raman,Nishanth Sastry,1.0
Archana Ramalingam,Chandrasekar Vuppalapati,1.0
Archana Ramalingam,Sharat Kedari,1.0
Ardavan Afshar,Elizabeth Searles,1.0
Ardavan Afshar,Evangelos E. Papalexakis,1.0
Ardavan Afshar,Ioakeim Perros,1.0
Ardavan Afshar,Jimeng Sun,1.0
Ardavan Afshar,Joyce C. Ho,1.0
Arei Kobayashi,Daichi Amagata,1.0
Hao Niu,Arei Kobayashi,1.0
Kei Yonekawa,Arei Kobayashi,1.0
Mori Kurokawa,Arei Kobayashi,1.0
Arei Kobayashi,Takahiro Hara,1.0
Arei Kobayashi,Takuya Maekawa,1.0
Arian Askari,Faegheh Hasibi,1.0
Arian Askari,Mahmood Neshati,1.0
Arie Wahyu Wijayanto,Jun Jin Choong,1.0
Arie Wahyu Wijayanto,Kaushalya Madhawa,1.0
Arie Wahyu Wijayanto,Tsuyoshi Murata,1.0
Ariel Fuxman,J. Patrick McGregor,1.0
Ning Ye,Ariel Fuxman,1.0
Ariel Fuxman,Sergey Nazarov,1.0
Ariel Fuxman,Sujith Ravi,1.0
Ariel Fuxman,Vivek Ramavajjala,1.0
Irena Grabovitch-Zuyev,Ariel Raviv,1.0
Noa Avigdor-Elgrabli,Ariel Raviv,1.0
Roei Gelbhart,Ariel Raviv,1.0
Arif Canakoglu,Luca Nanni,1.0
Arif Canakoglu,Marco Masseroli,1.0
Arif Canakoglu,Pietro Pinoli,1.0
Stefano Ceri,Arif Canakoglu,1.0
Siyuan Liu,Arijit Khan,1.0
Vijaya Krishna Yalavarthi,Arijit Khan,1.0
Brandon Perry,Arild Waaler,1.0
Dag Hovland,Arild Waaler,1.0
David Cameron,Arild Waaler,1.0
Ernesto Jiménez-Ruiz,Arild Waaler,1.0
Evgeny Kharlamov,Arild Waaler,3.0
Francisco Martín-Recuerda,Arild Waaler,1.0
Gulnar Mehdi,Arild Waaler,1.0
Guohui Xiao 0001,Arild Waaler,2.0
Ian Horrocks,Arild Waaler,2.0
Martin G. Skjæveland,Arild Waaler,1.0
Ognjen Savkovic,Arild Waaler,1.0
Roar Fjellheim,Arild Waaler,1.0
Steffen Lamparter,Arild Waaler,1.0
Theofilos Mailis,Arild Waaler,1.0
Aris Anagnostopoulos,Carlos Castillo 0001,1.0
Aris Anagnostopoulos,Evimaria Terzi,1.0
Aris Anagnostopoulos,Stefano Leonardi,1.0
Aris Filos-Ratsikas,Pingzhong Tang,1.0
Qingpeng Cai,Aris Filos-Ratsikas,1.0
Aris Filos-Ratsikas,Yiwei Zhang,1.0
Aris-Iakovos Paraskevopoulos,Christos Doulkeridis,1.0
Aris-Iakovos Paraskevopoulos,Nikos Pelekis,1.0
Panagiotis Nikitopoulos,Aris-Iakovos Paraskevopoulos,1.0
Aris-Iakovos Paraskevopoulos,Yannis Theodoridis,1.0
Aristides Gionis,Arno Solin,1.0
Eric Malmi,Aristides Gionis,1.0
Gianmarco De Francisci Morales,Aristides Gionis,2.0
Kiran Garimella,Aristides Gionis,1.0
Aristides Gionis,Michael Mathioudakis,1.0
Muhammad Anis Uddin Nasir,Aristides Gionis,1.0
Çigdem Aslay,Aristides Gionis,1.0
Sotiris K. Tasoulis,Aristidis G. Vrahatis,2.0
Aristidis G. Vrahatis,Spiros V. Georgakopoulos,2.0
Aristidis G. Vrahatis,Vassilis P. Plagianakos,2.0
Ariyam Das,Carlo Zaniolo,1.0
Ariyam Das,Sahil M. Gandhi,1.0
Arjun Ankathatti Chandrashekara,Kerk Kee,1.0
Arjun Ankathatti Chandrashekara,Prasad Calyam,1.0
Arjun Ankathatti Chandrashekara,Radha Krishna Murthy Talluri,1.0
Arjun Ankathatti Chandrashekara,Reshmi Mitra,1.0
Arjun Ankathatti Chandrashekara,Sai Swathi Sivarathri,1.0
Arjun Ankathatti Chandrashekara,Satish Nair,1.0
Arjun Mukherjee,Eduard C. Dragut,1.0
Armin Eftekhari,Heinrich F. Matzinger,1.0
Raphael A. Hauser,Armin Eftekhari,1.0
Fabio Petroni,Armineh Nourbakhsh,1.0
Armineh Nourbakhsh,Jochen L. Leidner,1.0
Natraj Raman,Armineh Nourbakhsh,1.0
Armineh Nourbakhsh,Sameena Shah,1.0
Timothy Nugent,Armineh Nourbakhsh,1.0
Armineh Nourbakhsh,Zarko Panic,1.0
Arnaud Guerqin,Mauro Sozio,1.0
T.-H. Hubert Chan,Arnaud Guerqin,1.0
Eric Malmi,Arno Solin,1.0
Joshua Guberman,Aron Culotta,1.0
Libby Hemphill,Aron Culotta,1.0
Ping Liu,Aron Culotta,1.0
Miao Xie,Arpan Man Sainju,1.0
Zhe Jiang 0001,Arpan Man Sainju,1.0
Arpit Gogia,Ponnurangam Kumaraguru,1.0
Srishti Gupta,Arpit Gogia,1.0
Arpit Gogia,Tanmoy Chakraborty 0002,1.0
Klaudia Krawiecka,Arseny Kurnikov,1.0
Arseny Kurnikov,Mohammad Mannan,1.0
Arseny Kurnikov,N. Asokan,1.0
Artem Lutov,Mourad Khayati,1.0
Artem Lutov,Philippe Cudré-Mauroux,1.0
Artem Lutov,Soheil Roshankish,1.0
Igor Kotsiuba,Artem Velykzhanin,1.0
Artem Velykzhanin,Inna Skarga-Bandurova,1.0
Artem Velykzhanin,Oleg Biloborodov,1.0
Artem Velykzhanin,Tetiana Biloborodova,1.0
Artem Velykzhanin,Viacheslav Zhygulin,1.0
Artem Velykzhanin,Yury Yanovich,1.0
Jack Gilcrest,Arthur Carvalho,1.0
Arti Ramesh,Dhanya Sridhar,1.0
Arti Ramesh,Jennifer Golbeck,1.0
Arti Ramesh,Lise Getoor,1.0
Yue Zhang,Arti Ramesh,1.0
David Bayani,Artur Dubrawski,1.0
Reihaneh Rabbany,Artur Dubrawski,1.0
Artur Kuzin,Artur Fattakhov,1.0
Artur Fattakhov,Ilya Kibardin,1.0
Artur Fattakhov,Ruslan Dautov,1.0
Artur Fattakhov,Vladimir I. Iglovikov,1.0
Artur Kuzin,Ilya Kibardin,1.0
Artur Kuzin,Ruslan Dautov,1.0
Artur Kuzin,Vladimir I. Iglovikov,1.0
Arun Reddy Nelakurthi,Jingrui He,2.0
Arun Reddy Nelakurthi,Ross Maciejewski,1.0
Yao Zhou,Arun Reddy Nelakurthi,1.0
Houdong Hu,Arun Sacheti,1.0
Jiapei Huang,Arun Sacheti,1.0
Li Huang,Arun Sacheti,1.0
Linjun Yang,Arun Sacheti,1.0
Meenaz Merchant,Arun Sacheti,1.0
Pavel Komlev,Arun Sacheti,1.0
Xi (Stephen) Chen,Arun Sacheti,1.0
Yan Wang,Arun Sacheti,1.0
Ye Wu,Arun Sacheti,1.0
Arun Sethupat Radhakrishna,Christoph Lange 0002,1.0
Arun Sethupat Radhakrishna,Dharmen Punjani,1.0
Arun Sethupat Radhakrishna,Ioanna Lytra,1.0
Arun Sethupat Radhakrishna,Jens Lehmann 0001,1.0
Kuldeep Singh 0001,Arun Sethupat Radhakrishna,1.0
Arun Sethupat Radhakrishna,Maria-Esther Vidal,1.0
Arun Sethupat Radhakrishna,Ricardo Usbeck,1.0
Arun Sethupat Radhakrishna,Saeedeh Shekarpour,1.0
Arun Sethupat Radhakrishna,Sören Auer,1.0
Arya Farahi,Eric M. Schwartz,1.0
Jacob D. Abernethy,Arya Farahi,1.0
Arya Farahi,Jared Webb,1.0
Faramarz Munshi,Ashfaq Munshi,1.0
Saeed Karimi-Bidhendi,Ashfaq Munshi,1.0
Joel Janek Dabrowski,Ashfaqur Rahman,1.0
Ashfaqur Rahman,John McCulloch,1.0
Ashfaqur Rahman,Stuart Arnold,1.0
Isaac Cho,Ashish Mahabal,1.0
Mohammed Elshambakey,Ashish Mahabal,1.0
Ashish Mahabal,S. George Djorgovski,1.0
Sreyasee Das Bhattacharjee,Ashish Mahabal,1.0
William J. Tolone,Ashish Mahabal,1.0
Ashish Sharma,Hari Sundaram,2.0
Ashkan Samiee,Yinjie Huang,1.0
Ashkan Samiee,Yu Bai 0004,1.0
Ashton Anderson,Jon M. Kleinberg,1.0
Kristina Gligoric,Ashton Anderson,1.0
Manish Raghavan,Ashton Anderson,1.0
Ashton Anderson,Robert West 0001,1.0
Ashudeep Singh,Thorsten Joachims,1.0
Asif Imran,Jinho Hwang,1.0
Luigi Di Tacchio,Asif Imran,1.0
Md. S. Q. Zulkar Nine,Asif Imran,1.0
Asif Imran,Muhammed Fatih Bulut,1.0
Asif Imran,Tevfik Kosar,1.0
Asif Iqbal,Farhan Mahmood,2.0
Asif Iqbal,Mathias Ekstedt,1.0
Kevin Degila,Asmaa El Hannani,1.0
Rahhal Errattahi,Asmaa El Hannani,1.0
Asnat Greenstein-Messica,Bracha Shapira,1.0
Asnat Greenstein-Messica,Gilad Katz,1.0
Asnat Greenstein-Messica,Lior Rokach,1.0
Roman Vainshtein,Asnat Greenstein-Messica,1.0
Fred Bane,Asra F. Rizvi,1.0
Asra F. Rizvi,John M. Kane,1.0
Michael L. Birnbaum,Asra F. Rizvi,1.0
Asra F. Rizvi,Munmun De Choudhury,1.0
Sindhu Kiranmai Ernala,Asra F. Rizvi,1.0
Tristan Labetoulle,Asra F. Rizvi,1.0
Bharat Srinivasan,Athanasios Kountouras,1.0
Athanasios Kountouras,Manos Antonakakis,1.0
Athanasios Kountouras,Monjur Alam,1.0
Athanasios Kountouras,Mustaque Ahamad,1.0
Athanasios Kountouras,Najmeh Miramirkhani,1.0
Athanasios Kountouras,Nick Nikiforakis,1.0
Dimitris Berberidis,Athanasios N. Nikolakopoulos,1.0
Athanasios N. Nikolakopoulos,Georgios B. Giannakis,1.0
Bharath Kandimalla,Athar Sefid,1.0
Athar Sefid,C. Lee Giles,1.0
Jian Wu 0006,Athar Sefid,1.0
Athar Sefid,Jianyu Mao,1.0
Shaurya Rohatgi,Athar Sefid,1.0
Constantinos Djouvas,Athena Vakali,1.0
Despoina Chatzakou,Athena Vakali,1.0
Gianluca Stringhini,Athena Vakali,1.0
Ilias Leontiadis,Athena Vakali,1.0
Jeremy Blackburn,Athena Vakali,1.0
Athena Vakali,Michael Sirivianos,1.0
Athena Vakali,Nicolas Kourtellis,1.0
Burak Kolukisa,Atilla Aral,1.0
Burcu Bakir-Gungor,Atilla Aral,1.0
Gokhan Goy,Atilla Aral,1.0
Hilal Hacilar,Atilla Aral,1.0
Mustafa Kus,Atilla Aral,1.0
Atilla Aral,Vehbi Cagri Gungor,1.0
Atoshum Cahsai,Christos Anagnostopoulos,1.0
Atoshum Cahsai,Nikos Ntarmos,1.0
Atoshum Cahsai,Peter Triantafillou,1.0
Atsuko Takefusa,Hidemoto Nakada,1.0
Kasumi Kato,Atsuko Takefusa,1.0
Atsuko Takefusa,Masato Oguchi,1.0
Yasutaka Shindoh,Atsunori Kanemura,1.0
Atsunori Kanemura,Yusuke Miyao,1.0
Atsushi Miyauchi 0001,Naonori Kakimura,1.0
Atsushi Otsuka,Hisako Asano,1.0
Itsumi Saito,Atsushi Otsuka,1.0
Atsushi Otsuka,Junji Tomita,1.0
Kyosuke Nishida,Atsushi Otsuka,1.0
Atsutoshi Kumagai,Tomoharu Iwata,1.0
Daisuke Wakatsuki,Atsuyuki Morishima,1.0
Hirotaka Hashimoto,Atsuyuki Morishima,1.0
Jianwei Zhang 0002,Atsuyuki Morishima,1.0
Keishi Tajima,Atsuyuki Morishima,2.0
Ken Mizusawa,Atsuyuki Morishima,1.0
Masaki Kobayashi,Atsuyuki Morishima,1.0
Masaki Matsubara,Atsuyuki Morishima,7.0
Nadeesha Wijerathna,Atsuyuki Morishima,1.0
Takashi Harada,Atsuyuki Morishima,1.0
Tomoya Mikami,Atsuyuki Morishima,1.0
Toshiyuki Amagasa,Atsuyuki Morishima,2.0
Ying Zhong,Atsuyuki Morishima,1.0
Yuhki Shiraishi,Atsuyuki Morishima,1.0
Yusuke Suzuki,Atsuyuki Morishima,1.0
Lavanya Sita Tekumalla,Atul Saroop,1.0
Rajeev Rastogi,Atul Saroop,1.0
Vivek Sembium,Atul Saroop,1.0
Aude Marzuoli,Fengmei Liu,1.0
Christopher J. Riederer,Augustin Chaintreau,1.0
Evan Kodra,Auroop R. Ganguly,1.0
Jennifer G. Dy,Auroop R. Ganguly,1.0
Ramakrishna R. Nemani,Auroop R. Ganguly,1.0
Sangram Ganguly,Auroop R. Ganguly,1.0
Thomas Vandal,Auroop R. Ganguly,1.0
Grégoire Jauvion,Aurélien Garivier,1.0
Nicolas Grislain,Aurélien Garivier,1.0
Pascal Dkengne Sielenou,Aurélien Garivier,1.0
Aurélien Garivier,Sébastien Gerchinovitz,1.0
Austin Harris 0002,Bryce Enevoldson,1.0
Jin Cho,Austin Harris 0002,1.0
Kathryn Rouse,Austin Harris 0002,1.0
Keith Hollingsworth,Austin Harris 0002,1.0
Austin Harris 0002,Mina Sartipi,1.0
Austin Harris 0002,Sevin Sozer,1.0
Chuan-Shen Hu,Austin Lawson,1.0
Austin Lawson,Clifford Smyth,1.0
Yu-Min Chung,Austin Lawson,1.0
Austin R. Benson,Ravi Kumar 0001,1.0
Chen Avin,Avi Cohen,1.0
Avi Cohen,David Peleg,1.0
Avi Cohen,Pierre Fraigniaud,1.0
Avi Cohen,Zvi Lotker,1.0
Avirup Saha,Bidisha Samanta,1.0
Avirup Saha,Niloy Ganguly,1.0
Carlos Aguirre,Avishek Bose,1.0
Vahid Behzadan,Avishek Bose,1.0
Avishek Bose,William H. Hsu,1.0
Avishek Kumar,Benjamin Brooks,1.0
Avishek Kumar,Chad Kenney,1.0
Avishek Kumar,Joe Zuckerbraun,1.0
Avishek Kumar,Kevin H. Wilson,1.0
Avishek Kumar,R. Ali Vanderveld,1.0
Avishek Kumar,Rayid Ghani,1.0
Avishek Kumar,Sam Edelstein,1.0
Avishek Kumar,Syed Ali Asad Rizvi,1.0
Jung-Hun Kim,Aviv Segev,1.0
Avni Gulati,Magdalini Eirinaki,1.0
Awny Al-Omari,Choudur Lakshminarayan,1.0
Khaled Bouaziz,Awny Al-Omari,1.0
Kyle Grove,Awny Al-Omari,1.0
Srinivasan Raghavan 0003,Awny Al-Omari,1.0
Thiagarajan Ramakrishnan,Awny Al-Omari,1.0
Michael Röder,Axel-Cyrille Ngonga Ngomo,1.0
Zafar Habeeb Syed,Axel-Cyrille Ngonga Ngomo,1.0
Ayan Acharya,Joydeep Ghosh,1.0
Ayan Acharya,Mingyuan Zhou,1.0
Ayan Kumar Bhowmick,Bivas Mitra,1.0
Ayan Kumar Bhowmick,G. Sai Bharath Chandra,1.0
Ayan Kumar Bhowmick,Yogesh Singh,1.0
Ayman Zeidan,Eemil Lagerspetz,1.0
Ayman Zeidan,Huy T. Vo,1.0
Ayman Zeidan,Kai Zhao,1.0
Ayman Zeidan,Petteri Nurmi,1.0
Ayman Zeidan,Sasu Tarkoma,1.0
Can Kavaklioglu,Ayse Basar,2.0
Dhanya Jothimani,Ayse Basar,2.0
Savas Yildirim,Ayse Basar,1.0
Ayse S. Cakmak,Erik Reinertsen,1.0
Ayse S. Cakmak,Gari D. Clifford,1.0
Ayse S. Cakmak,Herman A. Taylor,1.0
Azadeh Faroughi,Francesca Soro,1.0
Azadeh Faroughi,Marco Mellia,1.0
Azadeh Faroughi,Martino Trevisan,1.0
Azadeh Faroughi,Reza Javidan,1.0
Azam Hamidinekoo,Reyer Zwiggelaar,1.0
Azam Hamidinekoo,Zaineb Chelly Dagdia,1.0
Azam Hamidinekoo,Zobia Suhail,1.0
Azim Ahmadzadeh,Rafal A. Angryk,1.0
Ruizhe Ma,Azim Ahmadzadeh,1.0
Azim Ahmadzadeh,Soukaina Filali Boubrahimi,1.0
Bijaya Adhikari,B. Aditya Prakash,1.0
Mohit Sharma,B. Aditya Prakash,1.0
Parikshit Sondhi,B. Aditya Prakash,1.0
Wenke Zhang,B. Aditya Prakash,1.0
Badran Raddaoui,Lakhdar Sais,1.0
Nizar Mhadhbi,Badran Raddaoui,1.0
Saïd Jabbour,Badran Raddaoui,1.0
Jérémy Lhez,Badre Belabbess,1.0
Badre Belabbess,Olivier Curé,1.0
Baichuan Zhang,Khalifeh AlJadda,1.0
Baichuan Zhang,Mohammad Al Hasan,1.0
Baichuan Zhang,Mohammed Korayem,1.0
Vachik S. Dave,Baichuan Zhang,1.0
Xiancai Tian,Baihua Zheng,1.0
John A. Springer,Baijian Yang,1.0
Kathryn C. Seigfried-Spellar,Baijian Yang,1.0
Baijian Yang,Marcus K. Rogers,1.0
Baijian Yang,Mengyao Wang,1.0
Niveah Abraham,Baijian Yang,1.0
Raymond A. Hansen,Baijian Yang,1.0
Seunghee Lee,Baijian Yang,1.0
Siddarth S. Chowdhury,Baijian Yang,1.0
Baijian Yang,Tonglin Zhang,2.0
Wanchih Chiang,Baijian Yang,1.0
Xiang Liu,Baijian Yang,1.0
Baijian Yang,Zhenzhi Xu,1.0
Baisong Li,Chaobo Shen,1.0
Baisong Li,Jiaying Xu,1.0
Baisong Li,Jing Xiao 0006,1.0
Kun Su,Baisong Li,1.0
Li Qi,Baisong Li,1.0
Baisong Li,Liang Xu,1.0
Baisong Li,Lin Yang,1.0
Baisong Li,Mei Han,1.0
Baisong Li,Qin Li,1.0
Baisong Li,Shaofeng Lu,1.0
Baisong Li,Wenge Tang,1.0
Baisong Li,Xian Li,1.0
Baisong Li,Xianxian Chen,1.0
Baisong Li,Xiaowen Ruan,1.0
Yu Xia,Baisong Li,1.0
Yu Xiong,Baisong Li,1.0
Baiyun Chen,Guoyin Wang 0001,1.0
Qun Liu,Baiyun Chen,1.0
Shuyin Xia,Baiyun Chen,1.0
Xiao Liang,Baiyun Chen,1.0
Yunsheng Liu,Baiyun Chen,1.0
Bakhtiyar Syed,Balaji Vasan Srinivasan,1.0
Bakhtiyar Syed,Nishant Prabhu,1.0
Raghuram Vadapalli,Bakhtiyar Syed,1.0
Bakhtiyar Syed,Vasudeva Varma,1.0
Nishant Prabhu,Balaji Vasan Srinivasan,1.0
Raghuram Vadapalli,Balaji Vasan Srinivasan,1.0
Balaji Vasan Srinivasan,Vasudeva Varma,1.0
Joonseok Lee,Balakrishnan Varadarajan,1.0
Sami Abu-El-Haija,Balakrishnan Varadarajan,1.0
Balasubramanian Sivan,Sergei Vassilvitskii,1.0
Sébastien Lahaie,Balasubramanian Sivan,1.0
Madhav Nimishakavi,Bamdev Mishra,1.0
Bamdev Mishra,Manish Gupta 0001,1.0
Bamdev Mishra,Partha Pratim Talukdar,1.0
Banani Roy,Chanchal K. Roy,1.0
Debasish Chakroborti,Banani Roy,1.0
Banani Roy,Kevin A. Schneider,1.0
Manishankar Mondal,Banani Roy,1.0
Beidou Wang,Bandeep Singh,1.0
Bandeep Singh,Deng Cai 0001,1.0
Bandeep Singh,Jiajun Bu,1.0
Martin Ester,Bandeep Singh,1.0
Xin Guo 0006,Bandeep Singh,1.0
Bandeep Singh,Yu Zhu,1.0
Ziyu Guan,Bandeep Singh,1.0
Bang Liu,Di Niu,2.0
Bang Liu,Fred X. Han,1.0
Bang Liu,Kunfeng Lai,2.0
Ting Zhang,Bang Liu,2.0
Bang Liu,Yu Xu,2.0
Bang Zhang,Fang Chen 0001,1.0
Bang Zhang,Lelin Zhang,1.0
Bang Zhang,Ting Guo,1.0
Bang Zhang,Yang Wang 0002,1.0
Fan Zhou 0002,Bangying Wu,1.0
Bangying Wu,Goce Trajcevski,1.0
Bangying Wu,Kunpeng Zhang,1.0
Bangying Wu,Ting Zhong,1.0
Bangying Wu,Yi Yang,1.0
Derek Lin,Baoming Tang,1.0
Baoxu Shi,Chao Huang 0001,1.0
Baoxu Shi,Louis Faust,1.0
Baoxu Shi,Nitesh V. Chawla,1.0
Xian Wu,Baoxu Shi,1.0
Baoxu Shi,Yuxiao Dong,1.0
Barak Oshri,David B. Lobell,1.0
Barak Oshri,Jeremy Weinstein,1.0
Barak Oshri,Marshall Burke,1.0
Barak Oshri,Pascaline Dupas,1.0
Barak Oshri,Peter Adelson,1.0
Barak Oshri,Stefano Ermon,1.0
Barak Oshri,Xiao Chen,1.0
Ruihai Dong,Barry Smyth,1.0
Yichao Lu,Barry Smyth,1.0
Joewie J. Koh,Barton Rhodes,1.0
Bartosz Krawczyk,Bernhard Pfahringer,1.0
Lukasz Korycki,Bartosz Krawczyk,1.0
Bartosz Krawczyk,Michal Wozniak 0001,1.0
Basmah Altaf,Lu Yu 0006,1.0
Basmah Altaf,Xiangliang Zhang 0001,1.0
Bastian Wandt,Bodo Rosenhahn,1.0
Christoph Reinders,Bastian Wandt,1.0
Florian Kluger,Bastian Wandt,1.0
Bastian Wandt,Hanno Ackermann,1.0
Kevin Raetz,Bastian Wandt,1.0
Philipp Schelske,Bastian Wandt,1.0
Beatrice Perez,Gianluca Stringhini,1.0
Beatrice Perez,Mirco Musolesi,1.0
George Stamoulis,Begüm Demir,1.0
Konstantina Bereta,Begüm Demir,1.0
Manolis Koubarakis,Begüm Demir,1.0
Stefan Manegold,Begüm Demir,1.0
Behrooz Omidvar-Tehrani,Sihem Amer-Yahia,1.0
Bei Chen,Jian-Guang Lou,1.0
Bei Chen,Wenwu Zhu 0001,1.0
Bei Chen,Xuguang Duan,1.0
Yihong Chen,Bei Chen,1.0
Bei Chen,Yong Cao,1.0
Bei Chen,Yue Wang,1.0
Jinpeng Wei,Bei-Tseng Chu,1.0
Joel Ruben Antony Moniz,Bei-Tseng Chu,1.0
Kshitij Gorde,Bei-Tseng Chu,1.0
Noseong Park,Bei-Tseng Chu,1.0
Tanmoy Chakraborty 0002,Bei-Tseng Chu,1.0
Chen Chu,Beibei Xin,1.0
Beibei Xin,Chuanren Liu,1.0
Beibei Xin,Fengchao Peng,1.0
Beibei Xin,Jingren Zhou,1.0
Beibei Xin,Qiong Luo 0001,1.0
Beibei Xin,Remo Rohs,1.0
Zhao Li,Beibei Xin,1.0
Beidou Wang,Deng Cai 0001,1.0
Beidou Wang,Jiajun Bu,1.0
Beidou Wang,Martin Ester,1.0
Beidou Wang,Xin Guo 0006,1.0
Beidou Wang,Yu Zhu,1.0
Beidou Wang,Ziyu Guan,1.0
Bo Tang,Beihong Jin,1.0
Hongyin Tang,Beihong Jin,1.0
Beihong Jin,Tingjian Ge,1.0
Xinzhou Dong,Beihong Jin,1.0
Praveen Chandar,Ben Carterette,1.0
Joachim Van Herwegen,Ben De Meester,1.0
Pieter Heyvaert,Ben De Meester,1.0
Ruben Taelman,Ben De Meester,1.0
Ben Kao,Martin Ester,1.0
Ben Kao,Pengcheng Yin,1.0
Ben Kao,Siqiang Luo,1.0
Tien-Hsuan Wu,Ben Kao,1.0
Xiang Li 0067,Ben Kao,1.0
Zhiyong Wu,Ben Kao,1.0
Ben Miroglio,David Zeber,1.0
Ben Miroglio,Jofish Kaye,1.0
Ben Miroglio,Rebecca Weiss,1.0
Emanuel Sallinger,Ben Spencer,1.0
Ben Spencer,Georg Gottlob,1.0
